,,,Count ,,,Avg Duration (ms),,,Cum. Duration (ms),,,Ground Truth,,,,Count ,,,Avg Duration (ms),,,Cum. Duration (ms),,,Ground Truth,,
,,,Gazepath,Dispersion,Velocity,Gazepath,Dispersion,Velocity,Gazepath,Dispersion,Velocity,Count,Avg. Duration,Cum. Duration,,Gazepath,Dispersion,Velocity,Gazepath,Dispersion,Velocity,Gazepath,Dispersion,Velocity,Count,Avg. Duration,Cum. Duration
,,3,48,44,31,390.6875,439.5682,632,18753,19341,19592,49,391.1837,19168,,45,47,35,384.7778,387.7234,528.9143,17315,18223,18512,49,391.1837,19168
,,4,52,43,32,334.75,440.6744,592.75,17407,18949,18968,50,374.36,18718,,51,49,32,336.902,377.9796,579.6563,17182,18521,18549,50,374.36,18718
,,5,47,37,30,394.4255,533.7027,661.4,18538,19747,19842,38,513.8158,19525,,42,37,24,426.7143,511.8378,800.0833,17922,18938,19202,38,513.8158,19525
,,6,29,25,17,647.8621,787.04,1164.824,18788,19676,19802,28,693.8214,19427,,27,26,11,675.4815,731.3846,1747.273,18238,19016,19220,28,693.8214,19427
,,7,42,35,25,435.881,554.0571,784.2,18307,19392,19605,38,509.0263,19343,,37,34,18,494.2432,557.3824,1071.222,18287,18951,19282,38,509.0263,19343
,,8,39,34,29,422.3333,530.6471,632.5517,16471,18042,18344,35,507.3429,17757,,39,37,28,422.359,479.0541,649.2857,16472,17725,18180,35,507.3429,17757
,,9,28,20,14,675.1786,974.65,1398.143,18905,19493,19574,24,806.9167,19366,,26,27,13,713.3077,717.4444,1505.231,18546,19371,19568,24,806.9167,19366
,,10,53,49,42,337.0943,402.3878,468.5238,17866,19717,19678,50,389.34,19467,,49,46,36,344.4898,396.0435,513.1944,16880,18218,18475,50,389.34,19467
,,11,35,23,18,507.6,829.1304,1070.722,17766,19070,19273,31,624.4839,19359,,33,33,20,535.9697,579.5758,967.75,17687,19126,19355,31,624.4839,19359
,,12,48,44,25,374.0833,438.9091,780.08,17956,19312,19502,46,413.6087,19026,,47,43,20,366.4894,436.186,952.5,17225,18756,19050,46,413.6087,19026
,,13,63,53,40,287.0476,367.8679,488.775,18084,19497,19551,56,344.1786,19274,,63,61,51,289.0635,316.1311,381.3725,18211,19284,19450,56,344.1786,19274
,,14,42,35,27,442.9524,561.5714,728.4074,18604,19655,19667,40,492.4,19696,,42,40,29,446.8571,489.95,676.8966,18768,19598,19630,40,492.4,19696
,,15,58,51,44,301.2241,382.5882,445.6136,17471,19512,19607,54,357.6481,19313,,52,50,32,319.9808,362.32,569.8438,16639,18116,18235,54,357.6481,19313
,,16,50,48,41,346.86,396.8958,469.3659,17343,19051,19244,51,377.1176,19233,,51,45,35,332.0196,405.9556,531.2,16933,18268,18592,51,377.1176,19233
,,17,44,40,33,368.7727,431.9,528.7879,16226,17276,17450,47,366.383,17220,,43,44,34,343.5349,367.4091,491.7059,14772,16166,16718,47,366.383,17220
,,18,62,52,31,289.4355,368.5577,623.9355,17945,19165,19342,61,310.9672,18969,,58,57,40,281.931,303.4737,435.55,16352,17298,17422,61,310.9672,18969
,,19,25,26,18,707.88,714.7308,1042.722,17697,18583,18769,32,597.5625,19122,,25,27,17,708.84,684.8519,1091.176,17721,18491,18550,32,597.5625,19122
,,20,40,39,26,441.075,488.6667,738.3077,17643,19058,19196,39,481.0769,18762,,41,38,27,423.0976,490.7368,696.3333,17347,18648,18801,39,481.0769,18762
,,21,58,50,47,302.9483,382.7,408.6809,17571,19135,19208,53,358.434,18997,,56,52,42,311.5,365.0192,456.9762,17444,18981,19193,53,358.434,18997
,,22,40,35,21,431.075,518.6286,875.2381,17243,18152,18380,37,485.1351,17950,,42,37,25,407.9286,487,736.24,17133,18019,18406,37,485.1351,17950
,,23,60,44,34,285.4833,420.0455,547.6176,17129,18482,18619,50,364.72,18236,,59,51,32,292.0339,359.6863,581.0625,17230,18344,18594,50,364.72,18236
,,24,49,41,29,345.4082,439.2195,633.6207,16925,18008,18375,44,407.7045,17939,,49,45,29,342.7755,397.8222,632.7586,16796,17902,18350,44,407.7045,17939
,,25,45,45,32,333.5778,348.5778,507.75,15011,15686,16248,50,310.66,15533,,44,44,35,326.5455,334.0227,442.6,14368,14697,15491,50,310.66,15533
,,26,33,21,12,568.303,935.1429,1643.667,18754,19638,19724,22,886.3182,19499,,34,25,17,550.9412,780.44,1156.588,18732,19511,19662,22,886.3182,19499
,,27,41,31,24,432.0244,608.1613,791.9583,17713,18853,19007,37,505.2973,18696,,40,37,23,443.6,507.2162,821.3043,17744,18767,18890,37,505.2973,18696
,,28,18,16,15,1063.5,1233.375,1318,19143,19734,19770,19,1033.842,19643,,18,17,15,1063.778,1159.471,1317.133,19148,19711,19757,19,1033.842,19643
,,29,20,15,11,904.75,1255.6,1733.727,18095,18834,19071,20,944.15,18883,,22,20,10,829.4091,938.85,1901.2,18247,18777,19012,20,944.15,18883
,,30,64,37,25,274.6719,506.1351,760.4,17579,18727,19010,47,401.9574,18892,,61,44,28,282.8525,409.6364,666.25,17254,18024,18655,47,401.9574,18892
29,Truck 3,1,52,38,23,305.4615,444.4737,744.5217,15884,16890,17124,46,371.5435,17091,,42,37,23,342.2619,408.6486,665.8261,14375,15120,15314,46,371.5435,17091
,,2,45,42,35,342.9111,394.0238,480.3429,15431,16549,16812,45,362.3333,16305,,38,39,31,341.5526,361.2564,467.2581,12979,14089,14485,45,362.3333,16305
,,3,49,44,30,334.7551,396.2955,588.3667,16403,17437,17651,45,382.7333,17223,,45,41,22,323.8,381.122,721.9091,14571,15626,15882,45,382.7333,17223
,,4,58,47,40,270.4138,356.617,425.325,15684,16761,17013,52,319.5962,16619,,53,45,32,268.0943,343.5333,495.5938,14209,15459,15859,52,319.5962,16619
,,5,28,27,19,595.0714,651.6667,933.5789,16662,17595,17738,28,624.6786,17491,,29,27,20,542.7586,610.8148,833.3,15740,16492,16666,28,624.6786,17491
,,6,40,36,28,402.225,473.5,614.6429,16089,17046,17210,39,431.9231,16845,,37,36,22,392.2162,426.6944,709,14512,15361,15598,39,431.9231,16845
,,7,39,32,23,389.4872,502.6875,719.5217,15190,16086,16549,39,419.359,16355,,33,32,19,450.3636,481.375,838.4737,14862,15404,15931,39,419.359,16355
,,8,50,44,28,286.62,362.1591,586.3214,14331,15935,16417,49,327.4082,16043,,49,45,27,284.3673,327.8667,578.7407,13934,14754,15626,49,327.4082,16043
,,9,63,54,43,244.2698,304.5926,385.3953,15389,16448,16572,59,275.8983,16278,,56,53,36,243.7143,275.8679,413.25,13648,14621,14877,59,275.8983,16278
,,10,54,49,36,289.1852,354.5306,486.4722,15616,17372,17513,51,335.902,17131,,48,47,25,299.1667,333.9149,642.48,14360,15694,16062,51,335.902,17131
,,11,61,55,38,248.1639,302.8,455.4211,15138,16654,17306,61,269.3443,16430,,54,46,32,225.3519,286.3043,426.5625,12169,13170,13650,61,269.3443,16430
,,12,40,32,14,390.775,508.0938,1174.286,15631,16259,16440,36,451.4167,16251,,40,34,14,392.675,477.0588,1177.714,15707,16220,16488,36,451.4167,16251
,,13,53,50,47,291.0377,339.04,362.7872,15425,16952,17051,51,328.8039,16769,,51,49,39,293.4902,333.0408,422.3333,14968,16319,16471,51,328.8039,16769
,,14,57,55,52,272.0702,309.3818,329.4231,15508,17016,17130,56,300.3393,16819,,54,53,39,276.3148,301.2453,415.1795,14921,15966,16192,56,300.3393,16819
,,15,37,35,31,431.6216,490.6571,558.4194,15970,17173,17311,36,472.25,17001,,36,34,21,431.7778,483.7647,797.1429,15544,16448,16740,36,472.25,17001
,,16,59,54,45,261.2712,317.5185,385.1556,15415,17146,17332,56,300.6071,16834,,55,55,42,264.7273,293.2,388.3333,14560,16126,16310,56,300.6071,16834
,,17,37,32,27,387.2973,478.4375,573.1852,14330,15310,15476,38,409.7632,15571,,32,31,22,392.5938,421.1613,611.0455,12563,13056,13443,38,409.7632,15571
,,18,59,49,36,257.678,343.0204,473,15203,16808,17028,56,296.7857,16620,,55,55,38,252.9273,277.0909,403.3947,13911,15240,15329,56,296.7857,16620
,,19,43,41,35,348.6744,394.8049,468.7143,14993,16187,16405,41,389.8537,15984,,38,37,28,364.8947,406.8919,544.75,13866,15055,15253,41,389.8537,15984
,,20,49,48,40,312.6122,337.3125,415.225,15318,16191,16609,50,316.76,15838,,44,46,38,314.1136,319.5,399.1053,13821,14697,15166,50,316.76,15838
,,21,49,40,32,317.1429,417.525,523.0625,15540,16701,16738,44,376.7955,16579,,49,39,27,316.7755,428.0513,619.4444,15522,16694,16725,44,376.7955,16579
,,22,48,43,29,307.2917,365.8837,554.3103,14750,15733,16075,44,353.8182,15568,,47,40,28,305.3404,377.35,556.2857,14351,15094,15576,44,353.8182,15568
,,23,56,43,37,274.7857,383.1395,452.8108,15388,16475,16754,52,316.5,16458,,55,48,37,265.5455,330.8542,436.0541,14605,15881,16134,52,316.5,16458
,,24,58,52,44,258.8966,314.9038,375.0682,15016,16375,16503,53,304.5849,16143,,54,50,32,253.6481,298.54,475.125,13697,14927,15204,53,304.5849,16143
,,25,43,38,32,334.6977,404.3158,490.1563,14392,15364,15685,44,359.7045,15827,,43,41,27,330.6279,375.0732,582.4444,14217,15378,15726,44,359.7045,15827
,,26,37,34,19,424.8378,474.1765,871.2105,15719,16122,16553,49,324.5918,15905,,12,14,10,403.0833,350.0714,507.8,4837,4901,5078,49,324.5918,15905
,,27,52,49,35,291.75,336.6122,478.8286,15171,16494,16759,51,321.5882,16401,,54,48,32,271.1852,329.4375,505,14644,15813,16160,51,321.5882,16401
,,28,43,35,27,372.2093,484.3143,639.3333,16005,16951,17262,39,429.7692,16761,,41,38,24,378.1463,432.6316,703.9167,15504,16440,16894,39,429.7692,16761
,,29,48,46,38,293.125,330.7174,405.2632,14070,15213,15400,47,317.8723,14940,,45,44,36,292.9111,324.9091,406.7778,13181,14296,14644,47,317.8723,14940
,,30,52,37,26,311.4808,459.4595,659.1538,16197,17000,17138,47,363.0426,17063,,46,38,24,312.7174,391.8684,632.375,14385,14891,15177,47,363.0426,17063
30,Truck 4,1,114,96,58,310.9035,396.6146,664.6552,35443,38075,38550,108,367.9907,39743,,106,96,52,339.0094,400.5208,752.4423,35935,38450,39127,108,367.9907,39743
,,2,91,83,55,406.9341,475.2289,732.2,37031,39444,40271,87,448.1379,38988,,83,81,47,407.253,438.2222,773.9787,33802,35496,36377,87,448.1379,38988
,,3,110,100,73,341.5727,408.43,565.4247,37573,40843,41276,106,380.5189,40335,,104,97,60,338.7788,386,633.7,35233,37442,38022,106,380.5189,40335
,,4,119,106,81,297.4706,359.0377,474.7531,35399,38058,38455,115,332.1652,38199,,114,106,78,306.9386,354.3491,489.0513,34991,37561,38146,115,332.1652,38199
,,5,103,88,62,378.4369,470.0682,670.9355,38979,41366,41598,93,440.2366,40942,,88,84,49,394.2727,431.4762,749.5918,34696,36244,36730,93,440.2366,40942
,,6,82,64,44,476.5122,641.0781,937.2273,39074,41029,41238,73,558.2192,40750,,82,63,31,468.7561,641.127,1315.419,38438,40391,40778,73,558.2192,40750
,,7,78,66,40,434.9231,531.6818,888.375,33924,35091,35535,76,518.7105,39422,,76,66,34,486.9079,588.0758,1160.294,37005,38813,39450,76,518.7105,39422
,,8,106,104,89,319.4623,356.6827,427.0225,33863,37095,38005,107,345.0654,36922,,100,93,68,316.16,367.4839,519.3382,31616,34176,35315,107,345.0654,36922
,,9,123,103,73,302.7642,387.7184,553.863,37240,39935,40432,115,341.5217,39275,,110,104,63,320.6455,361.4615,608.9841,35271,37592,38366,115,341.5217,39275
,,10,120,109,92,306.6083,374.5688,446.9348,36793,40828,41118,115,352.2261,40506,,113,108,67,309.5929,350.6667,577.209,34984,37872,38673,115,352.2261,40506
,,11,49,38,28,812.4082,1086.342,1482.286,39808,41281,41504,46,894.087,41128,,49,46,32,804.6939,885.1522,1284.875,39430,40717,41116,46,894.087,41128
,,12,104,79,37,332.8462,475.1266,1029.378,34616,37535,38087,96,414.2604,39769,,107,92,32,352.8879,433.2283,1273.188,37759,39857,40742,96,414.2604,39769
,,13,126,112,79,293.0317,355.6875,508.0127,36922,39837,40133,119,332.0924,39519,,122,109,54,293.7377,350.3853,716.6667,35836,38192,38700,119,332.0924,39519
,,14,133,121,95,282.6692,334.4711,428.5789,37595,40471,40715,127,314.9843,40003,,121,117,74,294.314,324.3333,521.3919,35612,37947,38583,127,314.9843,40003
,,15,71,63,59,533.7887,641.0317,687.2881,37899,40385,40550,71,568.3803,40355,,68,67,44,463.1618,506.4925,778.7273,31495,33935,34264,71,568.3803,40355
,,16,124,116,106,299.8226,349.1379,386.1792,37178,40500,40935,123,326.3252,40138,,110,105,77,300.5182,339.619,471.3766,33057,35660,36296,123,326.3252,40138
,,17,69,64,44,526.971,592.8594,864.6818,36361,37943,38046,73,519.1507,37898,,56,58,36,597.2143,598.931,981.6944,33444,34738,35341,73,519.1507,37898
,,18,104,87,63,349.2212,446.4713,628.6667,36319,38843,39606,97,396.732,38483,,99,90,66,350.2323,401.6889,560.1061,34673,36152,36967,97,396.732,38483
,,19,102,92,75,348.3824,413.2283,515.1467,35535,38017,38636,98,382.898,37524,,94,86,60,349.4149,407.9767,592.65,32845,35086,35559,98,382.898,37524
,,20,101,97,82,350.297,400.268,479.0854,35380,38826,39285,100,380.5,38050,,99,96,73,348.6465,392.7188,523.411,34516,37701,38209,100,380.5,38050
,,21,111,104,93,324.8649,373.8269,420.1505,36060,38878,39074,107,359.8505,38504,,108,103,77,323.537,363.4369,494.1429,34942,37434,38049,107,359.8505,38504
,,22,121,108,72,297.5372,358.3611,548.4028,36002,38703,39485,114,335.3421,38229,,106,98,62,302.0943,352.0612,576.1452,32022,34502,35721,114,335.3421,38229
,,23,112,82,64,324.2768,478.7073,619.3438,36319,39254,39638,100,389.25,38925,,107,83,53,343.785,469.0241,745.2264,36785,38929,39497,100,389.25,38925
,,24,118,101,58,290.1186,361.6931,653.0517,34234,36531,37877,107,334.729,35816,,112,100,49,292.6518,347.96,745.1224,32777,34796,36511,107,334.729,35816
,,25,109,98,72,318.2844,381.9898,528.5556,34693,37435,38056,104,366.5673,38123,,90,77,49,336.1556,416.8961,671.4694,30254,32101,32902,104,366.5673,38123
,,26,89,71,60,414.382,551.2958,659.5333,36880,39142,39572,84,469.7262,39457,,88,77,47,412.3523,501.4545,835.8298,36287,38612,39284,84,469.7262,39457
,,27,96,91,56,371.5104,407.033,683.2857,35665,37040,38264,97,374.866,36362,,88,95,60,389.3068,372.4737,617.7833,34259,35385,37067,97,374.866,36362
,,28,95,66,50,362.3579,558.7424,745.92,34424,36877,37296,82,467.1098,38303,,96,77,41,361.5104,478.6364,921.2439,34705,36855,37771,82,467.1098,38303
,,29,96,72,53,377.9583,536.2083,743.3585,36284,38607,39398,81,475.3333,38502,,94,80,45,372.6383,466.3375,845.2222,35028,37307,38035,81,475.3333,38502
,,30,117,96,65,323.4359,414.9896,616.2923,37842,39839,40059,114,348.9123,39776,,107,97,42,335.243,385.3918,901.9762,35871,37383,37883,114,348.9123,39776
31,Wakeboard 8,1,98,54,27,493.1429,924.2407,1857.333,48328,49909,50148,65,760.1231,49408,,96,65,26,497.6771,765.5846,1929.269,47777,49763,50161,65,760.1231,49408
,,2,108,94,75,416.7037,502.6702,645.8933,45004,47251,48442,107,435.0187,46547,,81,82,55,389.8642,397.2195,621.4,31579,32572,34177,107,435.0187,46547
,,3,108,91,59,430.9907,549.6374,856.6441,46547,50017,50542,95,521.2842,49522,,99,87,55,436.4444,528.1379,847.8909,43208,45948,46634,95,521.2842,49522
,,4,134,114,94,331.5224,422.5351,515.5106,44424,48169,48458,126,379.5873,47828,,128,119,84,323.6797,382.9496,547.7976,41431,45571,46015,126,379.5873,47828
,,5,71,56,35,695.2817,907.125,1460.286,49365,50799,51110,68,736.9412,50112,,68,60,25,692.3382,803.7667,1959.84,47079,48226,48996,68,736.9412,50112
,,6,104,66,44,464.375,756.4697,1141.932,48295,49927,50245,77,644.7532,49646,,98,73,34,481.898,670.4384,1452.029,47226,48942,49369,77,644.7532,49646
,,7,101,86,63,462.4752,569.4535,787.9206,46710,48973,49639,95,515.4947,48972,,92,88,49,480.7391,525.8409,964.2245,44228,46274,47247,95,515.4947,48972
,,8,124,110,79,330.3387,405.1182,586.4304,40962,44563,46328,120,369.2167,44306,,108,103,63,318.0926,356.6602,618.2698,34354,36736,38951,120,369.2167,44306
,,9,128,95,64,343.6563,490.5158,742.25,43988,46599,47504,119,392.5798,46717,,110,101,55,345.3545,390.7228,745.5818,37989,39463,41007,119,392.5798,46717
,,10,131,112,92,348.5496,447.4643,546.4022,45660,50116,50269,121,410.0579,49617,,123,118,85,351.7236,392.9153,555.5529,43262,46364,47222,121,410.0579,49617
,,11,85,48,23,570.7294,1060.125,2223.739,48512,50886,51146,61,831.3115,50710,,86,61,20,567.3488,833.4918,2557.45,48792,50843,51149,61,831.3115,50710
,,12,87,54,12,558.2644,933.7037,4225.75,48569,50420,50709,70,712.9286,49905,,90,81,21,534.5889,618.716,2410.048,48113,50116,50611,70,712.9286,49905
,,13,131,116,97,352.2672,428.9828,516.2887,46147,49762,50080,126,390.6984,49228,,121,118,78,354.3471,384.6271,593.9872,42876,45386,46331,126,390.6984,49228
,,14,109,86,59,436.422,585.5349,856.661,47570,50356,50543,102,490.5294,50034,,105,96,56,442.4,510.2188,879.6786,46452,48981,49262,102,490.5294,50034
,,15,105,91,75,442.2952,548.1648,668.4667,46441,49883,50135,101,486.7822,49165,,87,82,48,451.3908,507.6463,872.25,39271,41627,41868,101,486.7822,49165
,,16,125,96,70,374.088,525.0521,724.7286,46761,50405,50731,108,463.9167,50103,,122,102,71,369.5902,474.4706,686.3803,45090,48396,48733,108,463.9167,50103
,,17,63,74,59,561.8413,505.1351,659.7458,35396,37380,38925,95,397.8211,37793,,72,95,64,527.1667,420.9684,648.4063,37956,39992,41498,95,397.8211,37793
,,18,131,91,57,363.7939,548.6154,883.5965,47657,49924,50365,107,463.4579,49590,,129,112,61,361.7442,435.7679,810.7869,46665,48806,49458,107,463.4579,49590
,,19,121,81,55,394.1405,618.0864,921.7455,47691,50065,50696,96,518.1146,49739,,102,80,36,435,575.25,1303.056,44370,46020,46910,96,518.1146,49739
,,20,129,82,35,373.2403,616.9756,1460.143,48148,50592,51105,111,452.1622,50190,,102,93,32,446.0588,501.8172,1479.469,45498,46669,47343,111,452.1622,50190
,,21,128,128,115,345.2266,368.9063,413.0087,44189,47220,47496,133,351.1353,46701,,131,134,104,325.5878,342.6642,448.4519,42652,45917,46639,133,351.1353,46701
,,22,136,104,72,329.1103,460.75,673.8889,44759,47918,48520,116,405.069,46988,,113,102,64,345.7611,399.6275,654.3594,39071,40762,41879,116,405.069,46988
,,23,77,50,26,613.2987,973.82,1899.538,47224,48691,49388,63,765.4286,48222,,78,58,28,600.3333,836.3793,1756.786,46826,48510,49190,63,765.4286,48222
,,24,142,94,56,305.4789,492.3723,851.4107,43378,46283,47679,111,412.3604,45772,,144,108,51,293.8056,419.4259,923,42308,45298,47073,111,412.3604,45772
,,25,113,101,78,376.6726,445.2871,588.5513,42564,44974,45907,116,386.4052,44823,,108,110,76,371.7593,383.5,571.1711,40150,42185,43409,116,386.4052,44823
,,26,96,61,47,492.4896,803.2131,1054.596,47279,48996,49566,77,631.4286,48620,,100,77,43,470.76,634.6623,1151.465,47076,48869,49513,77,631.4286,48620
,,27,118,101,74,387.5254,476.5842,661.3784,45728,48135,48942,116,412.5259,47853,,110,93,57,347.3909,429.6022,719.386,38213,39953,41005,116,412.5259,47853
,,28,93,66,33,514.5591,761.1818,1530.697,47854,50238,50513,75,666.7333,50005,,96,78,32,495.6875,633.6282,1565.531,47586,49423,50097,75,666.7333,50005
,,29,96,76,56,464.8125,618.0263,849.875,44622,46970,47593,88,529.5341,46599,,95,96,52,460.2632,480.625,898.6154,43725,46140,46728,88,529.5341,46599
,,30,109,80,55,427.4037,606.8875,891.0909,46587,48551,49010,95,506.7789,48144,,115,98,51,393.1478,474.9796,931.5294,45212,46548,47508,95,506.7789,48144
32,Tape 131,1,9,9,6,357,378.2222,575.8333,3213,3404,3455,10,361.7,3617,,10,13,9,346.5,277.7692,405.6667,3465,3611,3651,10,361.7,3617
,,2,8,7,5,413,497.1429,714,3304,3480,3570,9,394.2222,3548,,7,10,6,439.4286,307.9,555.3333,3076,3079,3332,9,394.2222,3548
,,3,10,9,7,373.8,443.5556,567.8571,3738,3992,3975,10,396.5,3965,,10,11,8,344,328.4545,451.25,3440,3613,3610,10,396.5,3965
,,4,13,13,10,252.3077,274.4615,356.1,3280,3568,3561,13,269.3077,3501,,12,12,10,230.0833,255.0833,309,2761,3061,3090,13,269.3077,3501
,,5,10,7,6,374.6,563.2857,661.8333,3746,3943,3971,9,431.5556,3884,,9,9,6,335.8889,343.8889,543.8333,3023,3095,3263,9,431.5556,3884
,,6,11,9,8,317.7273,415.4444,465.875,3495,3739,3727,10,369.1,3691,,11,13,8,274.0909,236.7692,399.5,3015,3078,3196,10,369.1,3691
,,7,8,7,3,425.25,517.5714,1220,3402,3623,3660,7,509.5714,3567,,9,10,6,358.4444,340.7,577.8333,3226,3407,3467,7,509.5714,3567
,,8,7,7,3,395.1429,443.2857,1059.333,2766,3103,3178,8,415.375,3323,,7,8,3,394.8571,381.125,1053.667,2764,3049,3161,8,415.375,3323
,,9,13,12,11,260.7692,300.6667,333,3390,3608,3663,13,272.3077,3540,,9,8,8,194.7778,206.125,244.375,1753,1649,1955,13,272.3077,3540
,,10,14,12,7,237.0714,318.9167,548.5714,3319,3827,3840,13,290.6154,3778,,12,13,10,244.25,252.2308,355.2,2931,3279,3552,13,290.6154,3778
,,11,6,4,2,634.6667,978,1996.5,3808,3912,3993,5,782.6,3913,,7,11,3,543.7143,355,1329.333,3806,3905,3988,5,782.6,3913
,,12,8,8,6,356.875,384.625,522.3333,2855,3077,3134,8,378,3024,,7,7,6,383.7143,412.1429,493.6667,2686,2885,2962,8,378,3024
,,13,11,9,7,331.4545,434.3333,557.2857,3646,3909,3901,9,428.1111,3853,,12,12,9,297.4167,313.0833,429.3333,3569,3757,3864,9,428.1111,3853
,,14,10,9,9,362.7,433.4444,431,3627,3901,3879,9,428.5556,3857,,10,11,8,306.8,301.2727,425,3068,3314,3400,9,428.5556,3857
,,15,10,10,7,361.9,393.3,561.7143,3619,3933,3932,10,389.7,3897,,7,8,7,318.8571,292.375,351.1429,2232,2339,2458,10,389.7,3897
,,16,12,11,10,283.5,347.9091,384,3402,3827,3840,13,296.6154,3856,,11,12,10,288.0909,280.75,349.5,3169,3369,3495,13,296.6154,3856
,,17,6,8,7,500.1667,432.875,501.7143,3001,3463,3512,8,411.375,3291,,6,9,5,437.3333,309.7778,593.8,2624,2788,2969,8,411.375,3291
,,18,10,10,9,321.4,347.1,387.1111,3214,3471,3484,12,299.3333,3592,,7,9,5,340.4286,268,489.2,2383,2412,2446,12,299.3333,3592
,,19,12,11,8,262.1667,315.2727,446.625,3146,3468,3573,14,272.7143,3818,,11,13,9,264.8182,255.2308,347.6667,2913,3318,3129,14,272.7143,3818
,,20,11,11,9,325.1818,353.0909,432.2222,3577,3884,3890,11,349.7273,3847,,12,11,7,286.3333,347.6364,552,3436,3824,3864,11,349.7273,3847
,,21,7,6,6,505.8571,641.3333,642.1667,3541,3848,3853,7,547.4286,3832,,9,11,7,392.4444,319.3636,544.2857,3532,3513,3810,7,547.4286,3832
,,22,10,7,6,311.6,473.8571,560.3333,3116,3317,3362,9,396.1111,3565,,11,11,7,307.5455,313,519,3383,3443,3633,9,396.1111,3565
,,23,13,11,8,272.5385,349,482,3543,3839,3856,12,317.4167,3809,,13,15,12,268.1538,246.4,316.1667,3486,3696,3794,12,317.4167,3809
